subject_nr,group,lang,trial_nr,block_index,position,img_left,img_right,x_left,y_left,x_right,y_right,first_fix_side,first_fix_rt_ms,response_time_ms,correct,arrangement,first_fix_direction,csvlog_fixated_clock,csvlog_physical_side,csvlog_physical_vert,reading_start_side,fix_matches_reading_onset,fpog_first_fix_direction,fpog_first_fix_rt_ms,fpog_first_fix_x,fpog_first_fix_y,fpog_median_ecc_px,fpog_exclusion_reason,fpog_excluded,fpog_fixated_clock,fpog_physical_side,fpog_physical_vert,bpog_first_fix_direction,bpog_first_fix_rt_ms,bpog_exclusion_reason,bpog_excluded,bpog_fixated_clock,bpog_physical_side,bpog_physical_vert
105,LTR,English,30,4,4,010.png,011.png,0,-308,0,308,010.png,166.31839999899967,528.8356999990647,undefined,"(12, 6)",left,12.0,,up,left,True,left,187.24999999994907,939.2650378378378,192.9387891891892,445.5892221269727,none,False,12.0,,up,left,154.0500000000975,none,False,12.0,,up
105,LTR,English,31,5,4,012.png,013.png,0,-308,0,308,012.png,11.254700002609752,762.7432000008412,undefined,"(12, 6)",left,12.0,,up,left,True,left,146.96999999978289,920.54016,284.599872,435.261339570911,none,False,12.0,,up,left,0.0,first_fix_anticipatory,True,,,
105,LTR,English,32,5,2,014.png,015.png,-267,-154,267,154,014.png,153.21210000186693,791.5315999998711,undefined,"(10, 4)",left,10.0,left,up,left,True,left,175.29000000013184,643.3378909090909,369.17492727272725,392.45406012245564,none,False,10.0,left,up,left,141.3500000003296,none,False,10.0,left,up
105,LTR,English,33,5,1,000.png,001.png,-308,0,308,0,000.png,196.75850000209175,413.19559999828925,undefined,"(9, 3)",left,9.0,left,,left,True,left,201.16999999982,566.2404413793104,435.1584413793104,415.91868762111665,none,False,9.0,left,,left,180.91000000003987,none,False,9.0,left,
105,LTR,English,34,5,6,002.png,003.png,-267,154,267,-154,002.png,196.8640000013984,2789.9687999997404,undefined,"(8, 2)",left,8.0,left,down,left,True,left,194.57999999985987,609.23904,601.65936,428.3616981753875,none,False,8.0,left,down,left,181.14999999988868,none,False,8.0,left,down
105,LTR,English,35,5,3,004.png,005.png,-154,-267,154,267,004.png,207.06119999889052,336.253300003591,undefined,"(11, 5)",left,11.0,left,up,left,True,left,200.9299999999712,782.5866666666667,304.0059,349.1551551193498,none,False,11.0,left,up,left,194.32999999980893,none,False,11.0,left,up
105,LTR,English,36,5,5,006.png,007.png,-154,267,154,-267,007.png,214.11949999677017,405.5231000020867,undefined,"(7, 1)",right,1.0,right,up,left,False,right,227.78999999991356,1160.771328,154.46808,398.9590564869164,none,False,1.0,right,up,right,207.76999999998225,none,False,1.0,right,up
105,LTR,English,37,6,2,008.png,009.png,-267,-154,267,154,008.png,136.50020000210498,435.03100000089034,undefined,"(10, 4)",left,10.0,left,up,left,True,left,146.97000000023763,704.0700631578948,333.9175263157895,395.2797512062854,none,False,10.0,left,up,left,126.95000000030632,none,False,10.0,left,up
105,LTR,English,38,6,6,010.png,011.png,-267,154,267,-154,010.png,262.6596000009449,349.30030000035185,undefined,"(8, 2)",left,8.0,left,down,left,True,left,288.32999999985987,678.0277333333333,627.0159,391.50068859566596,none,False,8.0,left,down,left,254.8900000001595,none,False,8.0,left,down
105,LTR,English,39,6,4,012.png,013.png,0,-308,0,308,012.png,187.07849999924656,937.6269999993964,undefined,"(12, 6)",left,12.0,,up,left,True,left,207.76999999998225,945.6250666666667,127.8264,442.48909938035,none,False,12.0,,up,left,180.91000000003987,none,False,12.0,,up
105,LTR,English,40,6,3,014.png,015.png,-154,-267,154,267,014.png,191.0941999994684,667.6612000010209,undefined,"(11, 5)",left,11.0,left,up,left,True,left,208.00999999983105,816.6692571428572,199.41557142857144,463.0235457560899,none,False,11.0,left,up,left,181.14999999988868,none,False,11.0,left,up
105,LTR,English,41,6,1,000.png,001.png,-308,0,308,0,000.png,217.72730000159936,892.2738000001409,undefined,"(9, 3)",left,9.0,left,,left,True,left,234.62000000017724,644.6772705882353,412.39736470588235,397.44348412652727,none,False,9.0,left,,left,207.76000000023487,none,False,9.0,left,
105,LTR,English,42,6,5,002.png,003.png,-154,267,154,-267,003.png,207.15060000296216,664.5883999990765,undefined,"(7, 1)",right,1.0,right,up,left,False,right,220.9499999999025,1133.6098285714286,198.7092,398.13265936759944,none,False,1.0,right,up,right,200.67999999992026,none,False,1.0,right,up
105,LTR,English,43,7,1,004.png,005.png,-308,0,308,0,004.png,187.35019999812357,900.5139000000199,undefined,"(9, 3)",left,9.0,left,,left,True,left,200.91999999976906,593.56096,465.35292,359.3859640847055,none,False,9.0,left,,left,174.0700000000288,none,False,9.0,left,
105,LTR,English,44,7,2,006.png,007.png,-267,-154,267,154,006.png,186.34129999915604,741.0256000002846,undefined,"(10, 4)",left,10.0,left,up,left,True,left,222.90000000020882,608.2533209302326,339.35182325581394,416.6563463796584,none,False,10.0,left,up,left,174.32000000007974,none,False,10.0,left,up
105,LTR,English,45,7,3,008.png,009.png,-154,-267,154,267,008.png,124.46930000081193,456.51209999772254,undefined,"(11, 5)",left,11.0,left,up,left,True,left,140.61999999967156,841.4528,293.2614,361.5749276140407,none,False,11.0,left,up,left,113.76999999993131,none,False,11.0,left,up
105,LTR,English,46,7,5,010.png,011.png,-154,267,154,-267,011.png,202.28359999961685,639.4777999994112,undefined,"(7, 1)",right,1.0,right,up,left,False,right,221.20000000040818,1072.848,164.69335384615383,342.38829880400044,none,False,1.0,right,up,right,194.34000000001106,none,False,1.0,right,up
105,LTR,English,47,7,4,012.png,013.png,0,-308,0,308,012.png,202.02509999950416,887.9589999996824,undefined,"(12, 6)",left,12.0,,up,left,True,left,220.95000000035725,973.9922285714287,177.90094285714287,425.49166219706035,none,False,12.0,,up,left,194.33000000026368,none,False,12.0,,up
105,LTR,English,48,7,6,014.png,015.png,-267,154,267,-154,015.png,204.33200000121724,1992.6451999999117,undefined,"(8, 2)",right,2.0,right,up,left,False,right,260.98999999976513,1236.377936842105,339.39,421.8355606267886,none,False,2.0,right,up,right,194.34000000001106,none,False,2.0,right,up
106,LTR,English,1,0,5,000.png,001.png,-154,267,154,-267,000.png,257.43729999882635,2920.5962999985786,undefined,"(7, 1)",left,7.0,left,down,left,True,left,268.30999999992855,831.5485090909091,689.9688,281.3215919124217,none,False,7.0,left,down,left,247.98999999995885,none,False,7.0,left,down
106,LTR,English,2,0,2,002.png,003.png,-267,-154,267,154,003.png,469.417300002533,1986.3814000019336,undefined,"(10, 4)",right,4.0,right,down,left,False,right,575.9299999999712,1220.4584727272727,699.4561090909091,318.46633668142806,none,False,4.0,right,down,right,461.85000000002674,none,False,4.0,right,down
106,LTR,English,3,0,3,004.png,005.png,-154,-267,154,267,005.png,22.33720000006724,2652.5438000026625,undefined,"(11, 5)",right,5.0,right,down,left,False,left,482.6699999999846,896.0585142857143,372.9988285714286,302.97941534596714,none,False,11.0,left,up,right,13.800000000060209,first_fix_anticipatory,True,,,
106,LTR,English,4,0,1,006.png,007.png,-308,0,308,0,007.png,308.81229999801144,300.97309999831486,undefined,"(9, 3)",right,3.0,right,,left,False,right,2786.7499999999836,1508.384914285714,540.8496,601.0139888280261,none,False,3.0,right,,right,301.69999999998254,none,False,3.0,right,
106,LTR,English,5,0,4,008.png,009.png,0,-308,0,308,009.png,58.63940000208095,1524.1284000003943,undefined,"(12, 6)",right,6.0,,down,left,False,right,187.6800000000003,965.9794285714286,797.8014000000001,330.735759550181,none,False,6.0,,down,right,47.000000000025466,first_fix_anticipatory,True,,,
106,LTR,English,6,0,6,010.png,011.png,-267,154,267,-154,011.png,121.4752000013832,370.828499999363,undefined,"(8, 2)",right,2.0,right,up,left,False,right,562.6200000000381,1329.4102588235296,380.9935058823529,419.0315184371117,none,False,2.0,right,up,right,113.7100000000828,none,False,2.0,right,up
106,LTR,English,7,1,5,012.png,013.png,-154,267,154,-267,012.png,318.5397000015946,5841.332300002221,undefined,"(7, 1)",left,7.0,left,down,left,True,left,576.0500000000093,620.4522666666667,740.2056,412.89028589457973,none,False,7.0,left,down,left,309.02000000003227,none,False,7.0,left,down
106,LTR,English,8,1,2,014.png,015.png,-267,-154,267,154,015.png,1813.4253000025635,997.9848000002094,undefined,"(10, 4)",right,4.0,right,down,left,False,left,2067.4399999999196,638.4192,363.78720000000004,366.2131140022159,none,False,10.0,left,up,right,1811.1599999999726,none,False,4.0,right,down
106,LTR,English,9,1,4,000.png,001.png,0,-308,0,308,001.png,28.965100002125837,3642.4279999992577,undefined,"(12, 6)",right,6.0,,down,left,False,right,87.470000000053,1067.43936,1015.50564,414.1232124956032,none,False,6.0,,down,right,20.570000000020627,first_fix_anticipatory,True,,,
106,LTR,English,10,1,6,002.png,003.png,-267,154,267,-154,003.png,99.19199999782722,3755.5334999996703,undefined,"(8, 2)",right,2.0,right,up,left,False,left,268.37000000000444,695.4432,610.5389538461538,466.42132367696865,none,False,8.0,left,down,right,94.11000000000058,none,False,2.0,right,up
106,LTR,English,11,1,3,004.png,005.png,-154,-267,154,267,004.png,317.8292999982368,1137.0843000004534,undefined,"(11, 5)",left,11.0,left,up,left,True,left,609.3799999999874,877.250742857143,168.35117142857143,433.43403449384317,none,False,11.0,left,up,left,307.990000000018,none,False,11.0,left,up
106,LTR,English,12,1,1,006.png,007.png,-308,0,308,0,006.png,312.70260000019334,52.13599999842699,undefined,"(9, 3)",left,9.0,left,,left,True,left,462.7100000000155,566.09408,525.38184,342.4558984234774,none,False,9.0,left,,left,296.8100000000504,none,False,9.0,left,
106,LTR,English,13,2,1,008.png,009.png,-308,0,308,0,009.png,469.7209000005387,2843.7398000023095,undefined,"(9, 3)",right,3.0,right,,left,False,right,555.6599999999889,1429.5295999999998,408.46139999999997,539.0864891398919,none,False,3.0,right,,right,461.66999999991276,none,False,3.0,right,
106,LTR,English,14,2,2,010.png,011.png,-267,-154,267,154,011.png,10.880499998223968,1264.907500000787,undefined,"(10, 4)",right,4.0,right,down,left,False,right,0.0,1324.9001739130435,705.1479652173913,305.10881469624275,first_fix_anticipatory,True,,,,right,0.0,first_fix_anticipatory,True,,,
106,LTR,English,15,2,6,012.png,013.png,-267,154,267,-154,012.png,316.02600000042,1811.860300000291,undefined,"(8, 2)",left,8.0,left,down,left,True,left,361.82000000007974,700.72,751.4297999999999,338.40642993768654,none,False,8.0,left,down,left,307.8600000001188,none,False,8.0,left,down
106,LTR,English,16,2,5,014.png,015.png,-154,267,154,-267,014.png,271.6894000004977,1541.3069000024116,undefined,"(7, 1)",left,7.0,left,down,left,True,left,307.7299999999923,909.1789241379311,816.746275862069,422.86882168021714,none,False,7.0,left,down,left,261.2300000000687,none,False,7.0,left,down
106,LTR,English,17,2,4,000.png,001.png,0,-308,0,308,001.png,365.2230999978492,731.7149999981048,undefined,"(12, 6)",right,6.0,,down,left,False,right,375.12999999989916,979.6032000000001,848.657895652174,336.6533632021406,none,False,6.0,,down,right,355.10999999996784,none,False,6.0,,down
106,LTR,English,18,2,3,002.png,003.png,-154,-267,154,267,003.png,40.282599999103695,1220.211700001499,undefined,"(11, 5)",right,5.0,right,down,left,False,right,40.040000000090004,1229.3904,696.1239,408.99240338574646,first_fix_anticipatory,True,,,,right,33.43999999992775,first_fix_anticipatory,True,,,
106,LTR,English,19,3,1,004.png,005.png,-308,0,308,0,004.png,354.49549999972805,1432.1449000018183,undefined,"(9, 3)",left,9.0,left,,left,True,left,381.7100000001119,655.1710372881357,512.0743118644068,326.344790084572,none,False,9.0,left,,left,348.1400000000576,none,False,9.0,left,
106,LTR,English,20,3,3,006.png,007.png,-154,-267,154,267,007.png,211.78369999688584,1254.5294999981998,undefined,"(11, 5)",right,5.0,right,down,left,False,right,254.50999999998203,1076.318208,814.714848,344.4086990556873,none,False,5.0,right,down,right,207.6400000000831,none,False,5.0,right,down
106,LTR,English,21,3,5,008.png,009.png,-154,267,154,-267,009.png,94.17060000123456,1231.8477999978932,undefined,"(7, 1)",right,1.0,right,up,left,False,left,328.36999999994987,819.9384,757.67238,430.66381041859273,none,False,7.0,left,down,right,87.27999999996428,none,False,1.0,right,up
106,LTR,English,22,3,4,010.png,011.png,0,-308,0,308,010.png,322.7645000006305,1034.3241000009002,undefined,"(12, 6)",left,12.0,,up,left,True,left,384.0300000001662,1048.96512,227.18808,422.15413009900396,none,False,12.0,,up,left,314.8200000000543,none,False,12.0,,up
106,LTR,English,23,3,2,012.png,013.png,-267,-154,267,154,013.png,213.24040000047535,1022.3158999979496,undefined,"(10, 4)",right,4.0,right,down,left,False,right,207.5200000001587,1274.89472,668.30868,322.42192479762616,none,False,4.0,right,down,right,200.81000000004678,none,False,4.0,right,down
106,LTR,English,24,3,6,014.png,015.png,-267,154,267,-154,014.png,176.77289999846835,1889.5130999990504,undefined,"(8, 2)",left,8.0,left,down,left,True,left,167.22999999979038,703.4453333333333,645.0336,460.3278427480547,none,False,8.0,left,down,left,160.51999999990585,none,False,8.0,left,down
106,LTR,English,25,4,1,000.png,001.png,-308,0,308,0,001.png,245.60720000229776,64.8375999990385,undefined,"(9, 3)",right,3.0,right,,left,False,right,475.5800000000363,1314.8561454545454,508.9730727272727,311.713380178866,none,False,3.0,right,,right,234.3700000001263,none,False,3.0,right,
106,LTR,English,26,4,3,002.png,003.png,-154,-267,154,267,002.png,409.7602000001352,1950.5376999987056,undefined,"(11, 5)",left,11.0,left,up,left,True,left,414.9200000001656,845.30688,270.8829,318.2358266574734,none,False,11.0,left,up,left,395.2600000000075,none,False,11.0,left,up
106,LTR,English,27,4,4,004.png,005.png,0,-308,0,308,005.png,218.99660000065344,1177.95980000298,undefined,"(12, 6)",right,6.0,,down,left,False,right,234.00999999989835,790.4286,824.77305,356.7511487920981,none,False,6.0,,down,right,207.39999999977954,none,False,6.0,,down
106,LTR,English,28,4,5,006.png,007.png,-154,267,154,-267,006.png,23.13629999838304,1233.1365000027,undefined,"(7, 1)",left,7.0,left,down,left,True,right,274.54000000011547,1169.2276363636363,274.92087272727275,343.33627255423767,none,False,1.0,right,up,left,13.310000000046784,first_fix_anticipatory,True,,,
106,LTR,English,29,4,2,008.png,009.png,-267,-154,267,154,008.png,213.86749999865424,1321.980499997153,undefined,"(10, 4)",left,10.0,left,up,left,True,left,234.60999999997512,686.7113513513513,359.92751351351353,357.88931905519814,none,False,10.0,left,up,left,207.8799999999319,none,False,10.0,left,up
106,LTR,English,30,4,6,010.png,011.png,-267,154,267,-154,011.png,201.40710000123363,875.8178999996744,undefined,"(8, 2)",right,2.0,right,up,left,False,right,227.7799999999388,1302.06144,345.19014,362.2083493516997,none,False,2.0,right,up,right,194.93999999986045,none,False,2.0,right,up
106,LTR,English,31,5,6,012.png,013.png,-267,154,267,-154,013.png,522.9499999986729,1195.0404000018025,undefined,"(8, 2)",right,2.0,right,up,left,False,right,575.6799999999203,1282.59072,450.0742628571428,220.2997970175831,none,False,2.0,right,up,right,515.7500000000255,none,False,2.0,right,up
106,LTR,English,32,5,5,014.png,015.png,-154,267,154,-267,014.png,43.187999999616295,797.8578999972669,undefined,"(7, 1)",left,7.0,left,down,left,True,left,301.3900000000831,941.8752,987.8328,242.44682802348402,none,False,7.0,left,down,left,33.200000000078944,first_fix_anticipatory,True,,,
106,LTR,English,33,5,2,000.png,001.png,-267,-154,267,154,001.png,103.9770999995526,706.0383999997284,undefined,"(10, 4)",right,4.0,right,down,left,False,right,843.9900000000762,1396.7188114285716,626.7489942857143,348.2425553392218,none,False,4.0,right,down,right,93.75,none,False,4.0,right,down
106,LTR,English,34,5,1,002.png,003.png,-308,0,308,0,002.png,229.70720000006256,1244.4757000012323,undefined,"(9, 3)",left,9.0,left,,left,True,left,341.5500000000975,595.1615999999999,505.3331076923077,384.6255443697018,none,False,9.0,left,,left,220.94000000015512,none,False,9.0,left,
106,LTR,English,35,5,3,004.png,005.png,-154,-267,154,267,005.png,37.57970000151545,1002.5161999983249,undefined,"(11, 5)",right,5.0,right,down,left,False,left,422.36000000002605,893.24,167.09328,338.2375386731777,none,False,11.0,left,up,right,33.560000000079526,first_fix_anticipatory,True,,,
106,LTR,English,36,5,4,006.png,007.png,0,-308,0,308,007.png,323.8726999989012,459.3812999991933,undefined,"(12, 6)",right,6.0,,down,left,False,right,348.13999999983025,1090.9418057142857,816.2689371428572,350.92259944757757,none,False,6.0,,down,right,308.219999999892,none,False,6.0,,down
106,LTR,English,37,6,6,008.png,009.png,-267,154,267,-154,009.png,65.72790000063833,1439.243799999589,undefined,"(8, 2)",right,2.0,right,up,left,False,left,220.9499999999025,742.6087384615383,563.6315076923077,254.29141935127655,none,False,8.0,left,down,right,53.589999999985594,first_fix_anticipatory,True,,,
106,LTR,English,38,6,1,010.png,011.png,-308,0,308,0,011.png,29.42919999989681,917.2068999978948,undefined,"(9, 3)",right,3.0,right,,left,False,right,529.1799999999967,1447.968768,426.590064,377.24858318437805,none,False,3.0,right,,right,20.150000000057844,first_fix_anticipatory,True,,,
106,LTR,English,39,6,4,012.png,013.png,0,-308,0,308,013.png,347.27180000115186,1456.77639999846,undefined,"(12, 6)",right,6.0,,down,left,False,left,569.4599999999355,1142.1078857142857,157.6418142857143,484.34314893571525,none,False,12.0,,up,right,334.7199999998338,none,False,6.0,,down
106,LTR,English,40,6,5,014.png,015.png,-154,267,154,-267,014.png,323.2261000012513,1092.469600000186,undefined,"(7, 1)",left,7.0,left,down,left,True,left,481.93000000014763,882.6292363636363,689.7719454545455,277.63491675124504,none,False,7.0,left,down,left,314.8200000000543,none,False,7.0,left,down
106,LTR,English,41,6,2,000.png,001.png,-267,-154,267,154,001.png,169.9752000021981,944.2856999994256,undefined,"(10, 4)",right,4.0,right,down,left,False,left,220.9499999999025,772.51968,356.3532,378.15053878064157,none,False,10.0,left,up,right,154.0500000000975,none,False,4.0,right,down
106,LTR,English,42,6,3,002.png,003.png,-154,-267,154,267,002.png,334.86590000020806,942.3543000011704,undefined,"(11, 5)",left,11.0,left,up,left,True,left,462.1600000000399,945.6225882352942,180.96225882352942,373.0660753389158,none,False,11.0,left,up,left,328.25000000002547,none,False,11.0,left,up
106,LTR,English,43,7,2,004.png,005.png,-267,-154,267,154,004.png,427.65940000035334,2212.6688000026625,undefined,"(10, 4)",left,10.0,left,up,left,True,left,462.40000000011605,730.9904,251.865,365.2027789034624,none,False,10.0,left,up,left,415.4000000000906,none,False,10.0,left,up
106,LTR,English,44,7,4,006.png,007.png,0,-308,0,308,007.png,309.5952000003308,2018.6934000013864,undefined,"(12, 6)",right,6.0,,down,left,False,right,321.6499999998632,1117.9594666666667,796.4282999999999,379.9126061721977,none,False,6.0,,down,right,301.2699999999313,none,False,6.0,,down
106,LTR,English,45,7,5,008.png,009.png,-154,267,154,-267,009.png,22.16469999984838,2270.2893000023905,undefined,"(7, 1)",right,1.0,right,up,left,False,right,455.69000000000415,1246.0816,179.97209999999998,383.9377456811455,none,False,1.0,right,up,right,13.550000000122964,first_fix_anticipatory,True,,,
106,LTR,English,46,7,3,010.png,011.png,-154,-267,154,267,011.png,202.8241000007838,2378.6767000018153,undefined,"(11, 5)",right,5.0,right,down,left,False,right,569.3400000000111,1225.3959529411763,700.0852235294117,355.96516549401383,none,False,5.0,right,down,right,194.22000000008666,none,False,5.0,right,down
106,LTR,English,47,7,6,012.png,013.png,-267,154,267,-154,013.png,44.1380999982357,1824.9960000028368,undefined,"(8, 2)",right,2.0,right,up,left,False,right,247.6800000001731,1454.4144000000001,390.86730000000006,454.8824023823462,none,False,2.0,right,up,right,40.160000000014406,first_fix_anticipatory,True,,,
106,LTR,English,48,7,1,014.png,015.png,-308,0,308,0,014.png,256.7803000018466,1917.7727999994531,undefined,"(9, 3)",left,9.0,left,,left,True,left,274.7799999999643,628.3136914285715,584.5103485714285,494.1819042406663,none,False,9.0,left,,left,247.92999999999665,none,False,9.0,left,
108,LTR,English,1,0,5,000.png,001.png,-154,267,154,-267,000.png,290.7717999769375,15114.826000062749,undefined,"(7, 1)",left,7.0,left,down,left,True,left,321.4399999999955,745.5042782608696,743.7077217391304,360.75704616562837,none,False,7.0,left,down,left,281.28000000003794,none,False,7.0,left,down
108,LTR,English,2,0,6,002.png,003.png,-267,154,267,-154,002.png,280.7056000456214,4015.7387999352063,undefined,"(8, 2)",left,8.0,left,down,left,True,left,320.60999999998785,627.8473411764705,654.4815882352941,385.9124836659522,none,False,8.0,left,down,left,273.77000000001317,none,False,8.0,left,down
108,LTR,English,3,0,3,004.png,005.png,-154,-267,154,267,004.png,236.6335999686271,1858.0571999773383,undefined,"(11, 5)",left,11.0,left,up,left,True,left,254.51999999995678,765.537476923077,243.41843076923078,422.0324774456753,none,False,11.0,left,up,left,227.73000000006505,none,False,11.0,left,up
108,LTR,English,4,0,4,006.png,007.png,0,-308,0,308,006.png,308.27969999518245,1584.5601999899372,undefined,"(12, 6)",left,12.0,,up,left,True,left,328.0600000000504,949.7188173913044,257.8805217391304,398.93727778266094,none,False,12.0,,up,left,308.2200000000057,none,False,12.0,,up
108,LTR,English,5,0,1,008.png,009.png,-308,0,308,0,009.png,343.3462999528274,3136.957599897869,undefined,"(9, 3)",right,3.0,right,,left,False,right,372.74999999999636,1279.1534545454545,528.3451636363636,416.1799393666019,none,False,3.0,right,,right,339.4199999999046,none,False,3.0,right,
108,LTR,English,6,0,2,010.png,011.png,-267,-154,267,154,011.png,456.0838000616058,1553.3665000693873,undefined,"(10, 4)",right,4.0,right,down,left,False,right,475.59000000001106,1298.3798857142856,755.4767142857144,407.32796811835163,none,False,4.0,right,down,right,441.8399999999565,none,False,4.0,right,down
108,LTR,English,7,1,3,012.png,013.png,-154,-267,154,267,012.png,283.602699986659,1601.1701000388712,undefined,"(11, 5)",left,11.0,left,up,left,True,left,295.0499999999465,776.4140307692307,209.54866153846154,415.81945670890366,none,False,11.0,left,up,left,274.599999999964,none,False,11.0,left,up
108,LTR,English,8,1,6,014.png,015.png,-267,154,267,-154,014.png,242.2546000452712,1393.674200051464,undefined,"(8, 2)",left,8.0,left,down,left,True,left,254.3399999999565,567.75072,686.15856,407.5207897699446,none,False,8.0,left,down,left,227.53999999997632,none,False,8.0,left,down
108,LTR,English,9,1,5,000.png,001.png,-154,267,154,-267,000.png,242.305799969472,1633.5585000924766,undefined,"(7, 1)",left,7.0,left,down,left,True,left,254.50999999998203,716.2710260869566,760.3016869565217,340.81607136709505,none,False,7.0,left,down,left,234.55999999998767,none,False,7.0,left,down
108,LTR,English,10,1,1,002.png,003.png,-308,0,308,0,002.png,260.8372999820858,1854.8313999781385,undefined,"(9, 3)",left,9.0,left,,left,True,left,288.21000000004915,600.5857523809525,524.2421142857144,386.68631878824425,none,False,9.0,left,,left,254.70000000007076,none,False,9.0,left,
108,LTR,English,11,1,2,004.png,005.png,-267,-154,267,154,004.png,291.3951000664383,1535.3130999719724,undefined,"(10, 4)",left,10.0,left,up,left,True,left,314.8800000000165,584.0681513513514,332.8530810810811,431.95974814353167,none,False,10.0,left,up,left,281.3700000000381,none,False,10.0,left,up
108,LTR,English,12,1,4,006.png,007.png,0,-308,0,308,006.png,253.2431000145152,1549.959299969487,undefined,"(12, 6)",left,12.0,,up,left,True,left,287.7799999999979,906.7579826086956,246.3637304347826,408.1380809889915,none,False,12.0,,up,left,247.56000000002132,none,False,12.0,,up
108,LTR,English,13,2,5,008.png,009.png,-154,267,154,-267,008.png,251.05780002195388,2109.944999916479,undefined,"(7, 1)",left,7.0,left,down,left,True,left,261.2300000000687,696.5054117647059,757.3150588235294,391.06298547199987,none,False,7.0,left,down,left,241.0899999999856,none,False,7.0,left,down
108,LTR,English,14,2,4,010.png,011.png,0,-308,0,308,010.png,262.0341000147164,1594.2624000599608,undefined,"(12, 6)",left,12.0,,up,left,True,left,281.25,893.0857411764705,205.63263529411765,340.9971445837323,none,False,12.0,,up,left,254.26999999990585,none,False,12.0,,up
108,LTR,English,15,2,1,012.png,013.png,-308,0,308,0,012.png,285.4648999636993,1289.4833999453112,undefined,"(9, 3)",left,9.0,left,,left,True,left,314.9399999999787,557.3537032258064,507.6106258064516,406.12652881745294,none,False,9.0,left,,left,274.5400000000018,none,False,9.0,left,
108,LTR,English,16,2,3,014.png,015.png,-154,-267,154,267,014.png,266.57380000688136,1390.1419000467286,undefined,"(11, 5)",left,11.0,left,up,left,True,left,295.03999999997177,747.0466415094339,183.90525283018866,419.21823035204284,none,False,11.0,left,up,left,261.5299999999934,none,False,11.0,left,up
108,LTR,English,17,2,6,000.png,001.png,-267,154,267,-154,000.png,247.4692000541836,1598.434399929829,undefined,"(8, 2)",left,8.0,left,down,left,True,left,268.0000000000291,648.525696,653.04684,331.3545383517027,none,False,8.0,left,down,left,234.31000000005042,none,False,8.0,left,down
108,LTR,English,18,2,2,002.png,003.png,-267,-154,267,154,002.png,269.79529997333884,1245.4435999970883,undefined,"(10, 4)",left,10.0,left,up,left,True,left,286.4999999999327,635.6856,385.06455000000005,411.395093723845,none,False,10.0,left,up,left,260.06999999992786,none,False,10.0,left,up
108,LTR,English,19,3,3,004.png,005.png,-154,-267,154,267,004.png,263.20100005250424,1331.4739000052214,undefined,"(11, 5)",left,11.0,left,up,left,True,left,261.41999999993004,752.0217600000001,199.60961142857144,421.4657796673123,none,False,11.0,left,up,left,247.86999999992076,none,False,11.0,left,up
108,LTR,English,20,3,6,006.png,007.png,-267,154,267,-154,006.png,263.54539999738336,1411.9568000314755,undefined,"(8, 2)",left,8.0,left,down,left,True,left,294.42999999992026,655.5620571428572,761.7048685714286,410.1629684943425,none,False,8.0,left,down,left,254.56999999994423,none,False,8.0,left,down
108,LTR,English,21,3,5,008.png,009.png,-154,267,154,-267,008.png,262.01080007012933,2833.511200034991,undefined,"(7, 1)",left,7.0,left,down,left,True,left,274.6500000000651,735.9818847457627,789.0298779661017,354.61074611241133,none,False,7.0,left,down,left,247.8600000000597,none,False,7.0,left,down
108,LTR,English,22,3,4,010.png,011.png,0,-308,0,308,010.png,235.67500000353905,1280.3630999987945,undefined,"(12, 6)",left,12.0,,up,left,True,left,254.52000000007047,899.1912727272728,203.7492,410.910907388865,none,False,12.0,,up,left,227.73000000006505,none,False,12.0,,up
108,LTR,English,23,3,1,012.png,013.png,-308,0,308,0,012.png,83.37059989571571,1189.1695000231266,undefined,"(9, 3)",left,9.0,left,,left,True,left,280.3399999999101,649.3095529411764,521.8512352941176,420.55536125490437,none,False,9.0,left,,left,69.8299999999108,first_fix_anticipatory,True,,,
108,LTR,English,24,3,2,014.png,015.png,-267,-154,267,154,014.png,247.6829999359325,2667.199599905871,undefined,"(10, 4)",left,10.0,left,up,left,True,left,274.35000000002674,608.0502153846154,398.36409230769226,372.7192899411762,none,False,10.0,left,up,left,234.44000000006326,none,False,10.0,left,up
108,LTR,English,25,4,5,000.png,001.png,-154,267,154,-267,000.png,273.7218999536708,1472.1588999964297,undefined,"(7, 1)",left,7.0,left,down,left,True,left,267.1499999999014,742.859294117647,708.2951294117648,322.0106418582217,none,False,7.0,left,down,left,259.45999999999003,none,False,7.0,left,down
108,LTR,English,26,4,1,002.png,003.png,-308,0,308,0,002.png,421.2115000700578,1327.2255000192672,undefined,"(9, 3)",left,9.0,left,,left,True,left,448.6100000000306,503.57024000000007,524.08656,391.9202053098136,none,False,9.0,left,,left,401.8500000000813,none,False,9.0,left,
108,LTR,English,27,4,3,004.png,005.png,-154,-267,154,267,004.png,257.14380003046244,1354.713800013997,undefined,"(11, 5)",left,11.0,left,up,left,True,left,266.89999999996417,737.3475096774193,205.51825161290324,401.81111414560945,none,False,11.0,left,up,left,246.93999999999505,none,False,11.0,left,up
108,LTR,English,28,4,2,006.png,007.png,-267,-154,267,154,006.png,241.19579989928752,1401.5268000075594,undefined,"(10, 4)",left,10.0,left,up,left,True,left,248.05000000003474,608.3314285714285,348.0971142857143,440.990761863138,none,False,10.0,left,up,left,228.02999999998974,none,False,10.0,left,up
